STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
997338,99999, 20170804,   64.3,24,   56.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  20.5,24,  26.0, 999.9,   77.5*,  57.9*, 0.00I,999.9, 000000,
997338,99999, 20170805,   68.2,24,   56.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.1,24,  18.1, 999.9,   75.7*,  63.7*, 0.00I,999.9, 000000,
997338,99999, 20170806,   72.9,24,   58.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.2,24,  14.0, 999.9,   76.6*,  69.8*, 0.00I,999.9, 000000,
997338,99999, 20170807,   70.3,24,   60.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.1,24,  18.1, 999.9,   74.7*,  68.7*, 0.00I,999.9, 000000,
997338,99999, 20170808,   70.7,22,   56.0,22, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.1,22,  15.0, 999.9,   75.7*,  66.7*, 0.00I,999.9, 000000,
997338,99999, 20170809,   73.3,15,   60.0,15, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.5,15,   8.0, 999.9,   75.9*,  70.9*, 0.00I,999.9, 000000,
997338,99999, 20170810,   80.0, 7,   62.2, 7, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.6, 7,  19.0, 999.9,   81.0*,  78.1*, 0.00I,999.9, 000000,
997338,99999, 20170811,   72.3,22,   63.5,22, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.4,22,  20.0, 999.9,   81.3*,  69.6*, 0.00I,999.9, 000000,
997338,99999, 20170812,   67.5,24,   59.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.7,24,  15.9, 999.9,   70.3*,  64.4*, 0.00I,999.9, 000000,
997338,99999, 20170813,   69.4,24,   57.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.5,24,   9.9, 999.9,   71.6*,  66.2*, 0.00I,999.9, 000000,
997338,99999, 20170814,   72.3,24,   62.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.9,24,   9.9, 999.9,   75.0*,  70.3*, 0.00I,999.9, 000000,
997338,99999, 20170815,   73.6,20,   67.6,20, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.1,20,  15.0, 999.9,   78.3*,  71.4*, 0.00I,999.9, 000000,
997338,99999, 20170816,   73.2,24,   67.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.6,24,  15.9, 999.9,   77.7*,  71.4*, 0.00I,999.9, 000000,
997338,99999, 20170817,   77.9,21,   70.1,21, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.7,21,  24.1, 999.9,   80.8*,  73.6*, 0.00I,999.9, 000000,
997338,99999, 20170818,   74.7,23,   62.8,23, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.8,23,  22.0, 999.9,   80.8*,  68.7*, 0.00I,999.9, 000000,
997338,99999, 20170819,   72.0,24,   63.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.5,24,  14.0, 999.9,   76.8*,  67.6*, 0.00I,999.9, 000000,
997338,99999, 20170820,   75.2,24,   64.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.4,24,  15.0, 999.9,   82.9*,  71.6*, 0.00I,999.9, 000000,
997338,99999, 20170821,   77.5,24,   70.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.7,24,  21.0, 999.9,   82.4*,  73.8*, 0.00I,999.9, 000000,
997338,99999, 20170822,   75.6,24,   65.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.0,24,  25.1, 999.9,   83.5*,  71.4*, 0.00I,999.9, 000000,
997338,99999, 20170823,   69.3,24,   53.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.6,24,  18.1, 999.9,   75.7*,  65.3*, 0.00I,999.9, 000000,
997338,99999, 20170824,   67.4,24,   56.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.2,24,  17.1, 999.9,   69.3*,  64.6*, 0.00I,999.9, 000000,
997338,99999, 20170825,   65.6,24,   49.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.0,24,  15.0, 999.9,   68.5*,  63.5*, 0.00I,999.9, 000000,
997338,99999, 20170826,   68.9,24,   53.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.4,24,  15.9, 999.9,   71.4*,  65.5*, 0.00I,999.9, 000000,
997338,99999, 20170827,   70.6,24,   55.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.4,24,  21.0, 999.9,   74.3*,  66.6*, 0.00I,999.9, 000000,
997338,99999, 20170828,   70.5,24,   60.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.6,24,  17.1, 999.9,   74.1*,  66.7*, 0.00I,999.9, 000000,
997338,99999, 20170829,   70.4,24,   62.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.1,24,  12.0, 999.9,   71.4*,  69.4*, 0.00I,999.9, 000000,
997338,99999, 20170830,   69.8,24,   61.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.5,24,   9.9, 999.9,   74.5*,  66.0*, 0.00I,999.9, 000000,
997338,99999, 20170831,   69.1,24,   60.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.8,24,  24.1, 999.9,   74.8*,  66.7*, 0.00I,999.9, 000000,
997338,99999, 20170901,   63.9,24,   51.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.7,24,  25.1, 999.9,   69.4*,  59.0*, 0.00I,999.9, 000000,
997338,99999, 20170902,   65.0,24,   48.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.6,24,  17.1, 999.9,   67.8*,  62.4*, 0.00I,999.9, 000000,
997338,99999, 20170903,   67.6,24,   57.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.4,24,  14.0, 999.9,   75.9*,  62.8*, 0.00I,999.9, 000000,
997338,99999, 20170904,   74.8,24,   59.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  19.2,24,  31.1, 999.9,   80.2*,  72.1*, 0.00I,999.9, 000000,
997338,99999, 20170905,   64.5,23,   51.6,23, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.8,23,  26.0, 999.9,   71.4*,  57.4*, 0.00I,999.9, 000000,
997338,99999, 20170906,   58.1,24,   47.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.3,24,  22.9, 999.9,   62.8*,  53.6*, 0.00I,999.9, 000000,
997338,99999, 20170907,   61.2,24,   47.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.6,24,  18.1, 999.9,   68.0*,  56.1*, 0.00I,999.9, 000000,
997338,99999, 20170908,   64.3,24,   50.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.1,24,  15.9, 999.9,   67.3*,  62.2*, 0.00I,999.9, 000000,
997338,99999, 20170909,   63.8,24,   50.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.1,24,  19.0, 999.9,   66.0*,  61.2*, 0.00I,999.9, 000000,
997338,99999, 20170910,   63.4,24,   49.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.5,24,  19.0, 999.9,   66.4*,  60.3*, 0.00I,999.9, 000000,
997338,99999, 20170911,   64.4,23,   53.0,23, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.3,23,  17.1, 999.9,   66.7*,  61.5*, 0.00I,999.9, 000000,
997338,99999, 20170912,   66.7,24,   57.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.0,24,  13.0, 999.9,   67.6*,  66.2*, 0.00I,999.9, 000000,
997338,99999, 20170913,   67.2,24,   61.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.9,24,  13.0, 999.9,   68.5*,  65.1*, 0.00I,999.9, 000000,
997338,99999, 20170914,   66.5,24,   62.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.8,24,  13.0, 999.9,   71.6*,  64.2*, 0.00I,999.9, 000000,
997338,99999, 20170915,   70.5,23,   63.7,23, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.2,23,  17.1, 999.9,   75.9*,  66.6*, 0.00I,999.9, 000000,
997338,99999, 20170916,   72.8,24,   64.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.0,24,  17.1, 999.9,   77.0*,  68.4*, 0.00I,999.9, 000000,
997338,99999, 20170917,   74.9,24,   64.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.9,24,  15.9, 999.9,   81.9*,  71.2*, 0.00I,999.9, 000000,
997338,99999, 20170918,   67.9,22,   58.9,22, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.6,22,  15.9, 999.9,   74.1*,  66.4*, 0.00I,999.9, 000000,
997338,99999, 20170919,   68.2,24,   64.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.8,24,  11.1, 999.9,   69.4*,  66.7*, 0.00I,999.9, 000000,
997338,99999, 20170920,   72.5,24,   67.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.0,24,  22.9, 999.9,   86.5*,  68.4*, 0.00I,999.9, 000000,
997338,99999, 20170921,   79.9,24,   68.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.2,24,  20.0, 999.9,   86.7*,  73.6*, 0.00I,999.9, 000000,
997338,99999, 20170922,   78.6,24,   69.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.0,24,  15.9, 999.9,   84.9*,  74.3*, 0.00I,999.9, 000000,
997338,99999, 20170923,   78.6,24,   68.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.1,24,  17.1, 999.9,   83.7*,  74.8*, 0.00I,999.9, 000000,
997338,99999, 20170924,   76.9,24,   67.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.9,24,  15.0, 999.9,   82.0*,  72.9*, 0.00I,999.9, 000000,
997338,99999, 20170925,   76.6,24,   64.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.5,24,  17.1, 999.9,   80.6*,  73.0*, 0.00I,999.9, 000000,
997338,99999, 20170926,   80.1,24,   62.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.5,24,  19.0, 999.9,   88.5*,  75.6*, 0.00I,999.9, 000000,
997338,99999, 20170927,   69.5,24,   57.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.6,24,  22.0, 999.9,   88.0*,  63.5*, 0.00I,999.9, 000000,
997338,99999, 20170928,   62.4,24,   48.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.4,24,  22.0, 999.9,   67.5*,  59.0*, 0.00I,999.9, 000000,
997338,99999, 20170929,   64.3,24,   49.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.6,24,  20.0, 999.9,   68.5*,  60.6*, 0.00I,999.9, 000000,
997338,99999, 20170930,   60.8,24,   46.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.0,24,  24.1, 999.9,   63.7*,  58.5*, 0.00I,999.9, 000000,
997338,99999, 20171001,   62.5,24,   45.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.9,24,  22.0, 999.9,   67.8*,  57.4*, 0.00I,999.9, 000000,
997338,99999, 20171002,   68.4,24,   53.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.7,24,  22.0, 999.9,   75.7*,  63.7*, 0.00I,999.9, 000000,
997338,99999, 20171003,   71.5,24,   61.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.3,24,  24.1, 999.9,   76.1*,  68.4*, 0.00I,999.9, 000000,
997338,99999, 20171004,   69.8,24,   63.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.6,24,  24.1, 999.9,   73.0*,  64.6*, 0.00I,999.9, 000000,
997338,99999, 20171005,   64.7,24,   54.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.3,24,  11.1, 999.9,   67.8*,  61.7*, 0.00I,999.9, 000000,
997338,99999, 20171006,   64.5,24,   60.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.5,24,  15.0, 999.9,   68.9*,  62.1*, 0.00I,999.9, 000000,
997338,99999, 20171007,   70.1,24,   62.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  22.1,24,  33.0, 999.9,   77.9*,  61.3*, 0.00I,999.9, 000000,
997338,99999, 20171008,   64.4,24,   56.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.0,24,  28.9, 999.9,   69.6*,  60.8*, 0.00I,999.9, 000000,
997338,99999, 20171009,   67.1,24,   55.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.1,24,  15.0, 999.9,   71.8*,  63.0*, 0.00I,999.9, 000000,
997338,99999, 20171010,   63.7,24,   58.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.4,24,  22.9, 999.9,   69.3*,  60.8*, 0.00I,999.9, 000000,
997338,99999, 20171011,   59.9,24,   57.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  24.5,24,  34.0, 999.9,   63.3*,  57.0*, 0.00I,999.9, 000000,
997338,99999, 20171012,   58.2,24,   53.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.2,24,  22.0, 999.9,   59.9*,  57.0*, 0.00I,999.9, 000000,
997338,99999, 20171013,   60.9,24,   55.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.7,24,  14.0, 999.9,   66.4*,  56.3*, 0.00I,999.9, 000000,
997338,99999, 20171014,   63.4,24,   61.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.1,24,  19.0, 999.9,   65.8*,  61.5*, 0.00I,999.9, 000000,
997338,99999, 20171015,   60.9,24,   55.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  21.7,24,  31.1, 999.9,   68.9*,  53.1*, 0.00I,999.9, 000000,
997338,99999, 20171016,   53.8,24,   40.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.9,24,  19.0, 999.9,   62.4*,  48.4*, 0.00I,999.9, 000000,
997338,99999, 20171017,   61.1,21,   40.4,21, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.8,21,  24.1, 999.9,   69.6*,  54.3*, 0.00I,999.9, 000000,
997338,99999, 20171018,   61.4,24,   43.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.3,24,  27.0, 999.9,   69.4*,  54.1*, 0.00I,999.9, 000000,
997338,99999, 20171019,   61.6,24,   43.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.1,24,  25.1, 999.9,   68.0*,  57.2*, 0.00I,999.9, 000000,
997338,99999, 20171020,   65.2,24,   49.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.8,24,  20.0, 999.9,   76.3*,  60.1*, 0.00I,999.9, 000000,
997338,99999, 20171021,   67.3,24,   52.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  19.3,24,  26.0, 999.9,   73.8*,  62.4*, 0.00I,999.9, 000000,
997338,99999, 20171022,   65.5,24,   56.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  21.1,24,  28.0, 999.9,   70.5*,  53.2*, 0.00I,999.9, 000000,
997338,99999, 20171023,   54.2,23,   51.7,23, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.1,23,  22.0, 999.9,   55.4*,  53.4*, 0.00I,999.9, 000000,
997338,99999, 20171024,   50.0,24,   45.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  17.9,24,  24.1, 999.9,   54.9*,  46.9*, 0.00I,999.9, 000000,
997338,99999, 20171025,   45.6,24,   33.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.8,24,  21.0, 999.9,   51.4*,  40.8*, 0.00I,999.9, 000000,
997338,99999, 20171026,   51.1,24,   39.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.6,24,  26.0, 999.9,   57.9*,  46.8*, 0.00I,999.9, 000000,
997338,99999, 20171027,   46.7,24,   35.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  19.8,24,  26.0, 999.9,   57.9*,  38.7*, 0.00I,999.9, 000000,
997338,99999, 20171028,   39.8,22,   30.8,22, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.9,22,  21.0, 999.9,   41.9*,  37.9*, 0.00I,999.9, 000000,
997338,99999, 20171029,   40.7,24,   27.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.5,24,  17.1, 999.9,   45.9*,  37.0*, 0.00I,999.9, 000000,
997338,99999, 20171030,   46.0,24,   30.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  19.7,24,  32.1, 999.9,   47.8*,  43.2*, 0.00I,999.9, 000000,
997338,99999, 20171031,   38.6,24,   23.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.9,24,  28.0, 999.9,   43.0*,  35.6*, 0.00I,999.9, 000000,
997338,99999, 20171101,   40.9,24,   28.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.8,24,  18.1, 999.9,   44.2*,  39.0*, 0.00I,999.9, 000000,
997338,99999, 20171102,   48.2,24,   46.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.6,24,  22.0, 999.9,   51.1*,  44.2*, 0.00I,999.9, 000000,
997338,99999, 20171103,   47.0,24,   39.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.7,24,  24.1, 999.9,   50.5*,  43.2*, 0.00I,999.9, 000000,
997338,99999, 20171104,   47.5,24,   41.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  17.5,24,  28.0, 999.9,   50.2*,  45.0*, 0.00I,999.9, 000000,
997338,99999, 20171105,   50.7,24,   50.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.4,24,  13.0, 999.9,   52.2*,  49.5*, 0.00I,999.9, 000000,
997338,99999, 20171106,   42.7,24,   34.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.0,24,  22.9, 999.9,   51.3*,  36.1*, 0.00I,999.9, 000000,
997338,99999, 20171107,   44.3,24,   34.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.9,24,  20.0, 999.9,   45.3*,  41.4*, 0.00I,999.9, 000000,
997338,99999, 20171108,   41.9,24,   27.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.1,24,  14.0, 999.9,   46.9*,  37.6*, 0.00I,999.9, 000000,
997338,99999, 20171109,   42.6,24,   27.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.2,24,  26.0, 999.9,   45.7*,  36.9*, 0.00I,999.9, 000000,
997338,99999, 20171110,   28.7,24,   17.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.9,24,  28.0, 999.9,   36.0*,  25.0*, 0.00I,999.9, 000000,
997338,99999, 20171111,   31.7,24,   19.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  17.1,24,  25.1, 999.9,   38.1*,  28.6*, 0.00I,999.9, 000000,
997338,99999, 20171112,   40.8,24,   31.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.6,24,  20.0, 999.9,   43.7*,  38.7*, 0.00I,999.9, 000000,
997338,99999, 20171113,   39.1,24,   34.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.9,24,  12.0, 999.9,   41.2*,  36.3*, 0.00I,999.9, 000000,
997338,99999, 20171114,   42.2,24,   35.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.8,24,  21.0, 999.9,   49.1*,  38.7*, 0.00I,999.9, 000000,
997338,99999, 20171115,   48.0,24,   41.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  19.4,24,  27.0, 999.9,   52.0*,  44.1*, 0.00I,999.9, 000000,
997338,99999, 20171116,   37.6,24,   28.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  16.6,24,  27.0, 999.9,   49.8*,  34.5*, 0.00I,999.9, 000000,
997338,99999, 20171117,   40.0,24,   32.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  17.2,24,  28.9, 999.9,   45.9*,  37.6*, 0.00I,999.9, 000000,
997338,99999, 20171118,   44.1,24,   42.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  21.1,24,  35.0, 999.9,   48.2*,  37.6*, 0.00I,999.9, 000000,
997338,99999, 20171119,   35.6,24,   23.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  19.0,24,  28.0, 999.9,   41.4*,  30.6*, 0.00I,999.9, 000000,
997338,99999, 20171120,   40.5,24,   25.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  23.0,24,  31.1, 999.9,   52.7*,  33.3*, 0.00I,999.9, 000000,
997338,99999, 20171121,   44.1,24,   29.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  26.1,24,  36.9, 999.9,   49.1*,  35.2*, 0.00I,999.9, 000000,
997338,99999, 20171122,   30.6,24,   16.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.9,24,  22.0, 999.9,   35.1*,  26.4*, 0.00I,999.9, 000000,
997338,99999, 20171123,   37.5,24,   20.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.1,24,  17.1, 999.9,   46.9*,  33.4*, 0.00I,999.9, 000000,
997338,99999, 20171124,   46.2,24,   31.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.6,24,  35.0, 999.9,   58.6*,  39.6*, 0.00I,999.9, 000000,
997338,99999, 20171125,   49.6,24,   36.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  17.8,24,  32.1, 999.9,   55.8*,  43.7*, 0.00I,999.9, 000000,
997338,99999, 20171126,   42.5,18,   26.3,18, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.0,18,  17.1, 999.9,   49.3*,  33.8*, 0.00I,999.9, 000000,
997338,99999, 20171127,   47.2,24,   35.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  11.0,24,  19.0, 999.9,   52.9*,  41.4*, 0.00I,999.9, 000000,
997338,99999, 20171128,   55.3,24,   35.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  23.6,24,  33.0, 999.9,   61.9*,  50.7*, 0.00I,999.9, 000000,
997338,99999, 20171129,   45.9,24,   29.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.0,24,  19.0, 999.9,   58.3*,  41.4*, 0.00I,999.9, 000000,
997338,99999, 20171130,   47.4,24,   30.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.5,24,  20.0, 999.9,   52.5*,  43.9*, 0.00I,999.9, 000000,
997338,99999, 20171201,   45.3,24,   28.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.1,24,  13.0, 999.9,   50.5*,  40.1*, 0.00I,999.9, 000000,
997338,99999, 20171202,   46.4,24,   30.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.7,24,  14.0, 999.9,   54.3*,  41.9*, 0.00I,999.9, 000000,
997338,99999, 20171203,   48.2,24,   32.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   7.4,24,  15.9, 999.9,   54.3*,  43.0*, 0.00I,999.9, 000000,
997338,99999, 20171204,   54.1,24,   41.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  23.4,24,  35.0, 999.9,   63.5*,  47.7*, 0.00I,999.9, 000000,
997338,99999, 20171205,   42.4,24,   28.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  33.7,24,  40.0, 999.9,   61.5*,  30.9*, 0.00I,999.9, 000000,
997338,99999, 20171206,   32.2,24,   13.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  20.9,24,  26.0, 999.9,   35.1*,  30.0*, 0.00I,999.9, 000000,
997338,99999, 20171207,   26.5,24,   14.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.0,24,  24.1, 999.9,   33.8*,  20.7*, 0.00I,999.9, 000000,
997338,99999, 20171208,   26.8,24,    9.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  17.3,24,  24.1, 999.9,   36.7*,  21.6*, 0.00I,999.9, 000000,
997338,99999, 20171209,   30.8,24,   21.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  20.1,24,  28.9, 999.9,   35.8*,  28.8*, 0.00I,999.9, 000000,
997338,99999, 20171210,   27.3,24,   16.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  15.4,24,  22.0, 999.9,   32.7*,  22.8*, 0.00I,999.9, 000000,
997338,99999, 20171211,   31.5,22,   22.2,22, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.5,22,  21.0, 999.9,   38.3*,  29.3*, 0.00I,999.9, 000000,
997338,99999, 20171212,   25.6,24,   15.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  21.5,24,  36.9, 999.9,   34.2*,  19.2*, 0.00I,999.9, 000000,
997338,99999, 20171213,   28.3,22,   15.7,22, 9999.9, 0, 9999.9, 0, 999.9, 0,  19.7,22,  29.9, 999.9,   37.6*,  21.0*, 0.00I,999.9, 000000,
997338,99999, 20171214,   26.2,24,   18.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.9,24,  33.0, 999.9,   32.7*,  19.4*, 0.00I,999.9, 000000,
997338,99999, 20171215,   27.6,24,   15.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.8,24,  22.9, 999.9,   33.6*,  25.0*, 0.00I,999.9, 000000,
997338,99999, 20171216,   39.0,24,   24.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.5,24,  24.1, 999.9,   44.2*,  34.7*, 0.00I,999.9, 000000,
997338,99999, 20171217,   39.6,24,   34.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.3,24,   9.9, 999.9,   41.0*,  36.3*, 0.00I,999.9, 000000,
997338,99999, 20171218,   43.8,24,   38.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.2,24,  15.9, 999.9,   45.5*,  39.7*, 0.00I,999.9, 000000,
997338,99999, 20171219,   45.3,24,   34.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  18.6,24,  26.0, 999.9,   49.8*,  42.1*, 0.00I,999.9, 000000,
997338,99999, 20171220,   35.5,24,   21.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.0,24,  21.0, 999.9,   46.8*,  30.6*, 0.00I,999.9, 000000,
997338,99999, 20171221,   35.9,24,   26.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  12.4,24,  20.0, 999.9,   39.6*,  32.9*, 0.00I,999.9, 000000,
997338,99999, 20171222,   37.8,24,   31.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   8.8,24,  17.1, 999.9,   39.4*,  36.3*, 0.00I,999.9, 000000,
997338,99999, 20171223,   32.0,24,   23.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,  13.8,24,  20.0, 999.9,   37.4*,  26.4*, 0.00I,999.9, 000000,
997338,99999, 20171224,   25.1,19,   16.8,19, 9999.9, 0, 9999.9, 0, 999.9, 0,   9.9,19,  13.0, 999.9,   27.1*,  24.1*, 0.00I,999.9, 000000,
997338,99999, 20171226,    5.7, 5, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.4, 5,  15.9, 999.9,    6.4*,   3.2*, 0.00I,999.9, 000000,
997338,99999, 20171227,    4.2,24, 9999.9, 0, 9999.9, 0, 9999.9, 0, 999.9, 0,  14.7,24,  18.1, 999.9,    8.6*,   0.3*, 0.00I,999.9, 000000,
997338,99999, 20171228,   10.1,24,    3.5, 9, 9999.9, 0, 9999.9, 0, 999.9, 0,  10.7,24,  17.1, 999.9,   14.5*,   6.8*, 0.00I,999.9, 000000,
